anio_acci,nro_acci,fecha,desc_dia,hora_aprox,desc_ruta,km,cant_participantes,desc_participante,calle_avenida_km,total,heridos_leves,heridos_graves,heridos_gravisimos,ilesos,fallecidos,sin_datos,posicion_XY,desc_tipo_via,desc_ruta_ori,desc_loc,desc_dpto,desc_tipo_calzada,desc_tipo_banquina,desc_unidad_regional,desc_lugar_calzada,desc_zona,desc_prioridad,desc_estado_semaforo,desc_lugar_via,desc_estado_via,desc_estado_visibilidad,desc_luminosidad,desc_estado_clima,desc_tipo_colision,desc_tipo_atropello,desc_tipo_hecho,desc_pres_calzada,desc_senializacion,desc_separacion_via,desc_restriccion
2020,4802,2020-11-06,Viernes,18:50:00,,0.0,2,"Automóvil,Moto/Ciclomotor",San Lorenzo Y Sgto Cabral,4,2,0,0,2,0,0,"-29.89285, -60.28601",S/D,,CALCHAQUÍ,Vera,Tierra,No existe,XIX,S/D,Urbana,Ninguna,No existe,Intersección,Deteriorada,Buena,Atardecer,Buen Tiempo,De alcance,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4803,2020-11-13,Viernes,12:40:00,Ruta Secundaria 4-s,0.0,2,"Moto/Ciclomotor,Automóvil",Alvear Y Coronel Dorrego,2,1,0,0,1,0,0,"-33.75235, -61.97218",Ruta,4-s,VENADO TUERTO,General LÓPEZ,Asfalto,S/D,VIII,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4804,2020-10-19,Lunes,,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",1 de Mayo Y Castelli,3,3,0,0,0,0,0,"-31.45313, -60.92369",Calle,,ESPERANZA,Las Colonias,Asfalto,No existe,XI,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Horizontal,Cordón divisorio,Sin restricción
2020,4805,2020-11-07,Sabado,01:10:00,Ruta Nacional 11,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor", ,4,4,0,0,0,0,0,"-29.88461, -60.27897",Ruta,11,CALCHAQUÍ,Vera,Asfalto,Natural,XIX,Dentro,Urbana,Ninguna,No existe,Curva,Bueno,Reducida,Nocturna,Buen Tiempo,Múltiple,S/D,"Colisión,Despiste",Ninguna,S/D,Línea divisoria pintada,Sin restricción
2020,4806,2020-11-13,Viernes,,,0.0,2,"Automóvil,Bicicleta",España Y Nicolas Avellaneda,2,1,0,0,1,0,0,"-33.73674, -61.96815",Calle,,VENADO TUERTO,General LÓPEZ,Asfalto,S/D,VIII,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,Ciclista,Atropello,S/D,S/D,S/D,S/D
2020,4808,2020-08-14,Viernes,13:20:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Esteban de Luca Y Grandoli,2,1,0,0,1,0,0,"-32.994304467356,-60.628647951713",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Cordón divisorio,Sin restricción
2020,4809,2020-10-19,Lunes,15:15:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av A del Valle Y Espora,2,1,0,0,1,0,0,"-31.60402, -60.69223",Avenida,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,S/D,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,S/D,Ninguna,Sin restricción
2020,4810,2020-11-13,Viernes,19:50:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Carrero Podio Y Av Italia,2,1,0,0,0,0,1,"-31.23534, -61.47357",Avenida,,RAFAELA,Castellanos,Asfalto,S/D,V,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4811,2020-10-19,Lunes,12:20:00,,0.0,2,"Bicicleta,Automóvil",Tucuman 3100,2,1,0,0,1,0,0,"-31.6452, -60.71307",Calle,,SANTA FE,La Capital,Hormigón,No existe,I,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,4812,2020-11-02,Lunes,10:45:00,,0.0,2,"Pickup/Utilitario,Automóvil",25 de Mayo Y Bv C Pellegrini,3,2,0,0,1,0,0,"-30.79321, -60.59652",Calle,,SAN JUSTO,San Justo,Asfalto,S/D,XVI,Dentro,Urbana,S/D,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Horizontal,Barrera de hormigón,Sin restricción
2020,4813,2020-08-04,Martes,14:50:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Buenos Aires Y Bv. Segui,2,1,0,0,1,0,0,"-32.98012554645538,-60.640937089920",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Señal Pare,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Cordón divisorio,Sin restricción
2020,4814,2020-11-13,Viernes,18:00:00,,0.0,1,Moto/Ciclomotor,Salta 500,2,1,0,0,1,0,0,"-31.73469, -61.09862",Calle,,SAN CARLOS CENTRO,Las Colonias,Asfalto,S/D,XI,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,4815,2020-08-04,Martes,00:20:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av. Arijon Y Bv. Oro�o,2,1,0,0,1,0,0,"-33.00349831581117,-60.665087699890",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Cordón divisorio,Sin restricción
2020,4816,2020-11-06,Viernes,23:45:00,,0.0,2,"Bicicleta,Automóvil",Independencia Y Gral Urquiza,3,1,0,0,2,0,0,"-30.79043, -60.58973",Calle,,SAN JUSTO,San Justo,Asfalto,S/D,XVI,Dentro,Urbana,S/D,No existe,Intersección,Bueno,Buena,Con luz artificial,Buen Tiempo,Lateral,Ciclista,Atropello,S/D,Faltante,S/D,S/D
2020,4817,2020-10-19,Lunes,07:50:00,Ruta Nacional 11,150.0,2,"Moto/Ciclomotor,Bicicleta", ,2,2,0,0,0,0,0,"-31.66538, -60.73893",Ruta,11,SANTA FE,La Capital,Asfalto,S/D,I,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,Ciclista,Atropello,S/D,S/D,S/D,S/D
2020,4818,2020-11-13,Viernes,23:00:00,Ruta Nacional 11,0.0,2,"Camión,Camión",Ruta Nacional 11 ,2,1,0,0,1,0,0,"-28.27765, -59.26444",Ruta,11,LAS TOSCAS,General Obligado,Asfalto,S/D,IX,S/D,Urbana,S/D,S/D,Recta,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4819,2020-08-08,Sabado,12:35:00,,0.0,2,"Automóvil,Automóvil",Colon Y Gaboto,4,1,0,0,3,0,0,"-32.975591967126,-60.632302082181",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4820,2020-11-14,Sabado,,Ruta Secundaria 7-s,0.0,1,Moto/Ciclomotor,Santa Fe 2200,2,2,0,0,0,0,0,"-33.72958, -61.96846",Ruta,7-s,VENADO TUERTO,General LÓPEZ,Asfalto,S/D,VIII,S/D,Urbana,S/D,S/D,Recta,S/D,S/D,S/D,S/D,Atropello animal,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4821,2020-10-19,Lunes,17:30:00,,0.0,2,"Moto/Ciclomotor,Bicicleta",Vera Mujica 700,2,1,0,0,1,0,0,"-31.66406, -60.72389",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,Dentro,Urbana,S/D,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,S/D,S/D,Ninguna,Sin restricción
2020,4822,2020-11-04,Miercoles,17:55:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Belgrano Y R E De San Martin,2,1,0,0,1,0,0,"-30.79539, -60.59242",Calle,,SAN JUSTO,San Justo,Asfalto,S/D,XVI,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,Faltante,S/D,Sin restricción
2020,4823,2020-11-14,Sabado,22:40:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Chile ,3,2,0,0,1,0,0,"-33.753604232916, -61.949819327299",Calle,,VENADO TUERTO,General LÓPEZ,Asfalto,S/D,VIII,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4824,2020-08-03,Lunes,16:35:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Bv. Segui Y Mitre,2,1,0,0,1,0,0,"-32.978716541034,-60.64771983852",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Señal Pare,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Cordón divisorio,Sin restricción
2020,4825,2020-08-05,Miercoles,12:10:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av. Francia Y Coulin,2,1,0,0,1,0,0,"-32.986801809154,-60.676851087427",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Cordón divisorio,Sin restricción
2020,4826,2020-10-19,Lunes,16:40:00,,0.0,2,"Automóvil,Bicicleta",4 de Enero 2200,2,1,0,0,1,0,0,"-31.6491, -60.7127",Calle,,SANTA FE,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,4827,2020-08-21,Viernes,18:40:00,,0.0,2,"Automóvil,Bicicleta",Av. Corrientes Y Saavedra,2,1,0,0,1,0,0,"-32.97717159936,-60.650278634761",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,4828,2020-11-03,Martes,12:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",9 de Julio Y Gdor Cabal,2,1,0,0,1,0,0,"-30.78841, -60.59384",Calle,,SAN JUSTO,San Justo,Asfalto,S/D,XVI,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,Faltante,S/D,Sin restricción
2020,4829,2020-11-14,Sabado,,Autopista Nacional Rosario -Cordoba,0.0,2,"Automóvil,Automóvil", ,6,3,0,0,3,0,0,"-32.84457, -61.40345",Autopista,Rosario -Cordoba,CAÑADA DE GÓMEZ,Iriondo,Asfalto,S/D,X,S/D,Urbana,S/D,S/D,Recta,S/D,S/D,S/D,Lluvia,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4830,2020-08-06,Jueves,18:55:00,,0.0,2,"Peatón,Moto/Ciclomotor",Bv. Avellaneda 4500,2,1,0,0,1,0,0,"-32.983601, -60.688588",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,S/D,Peatón,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,4831,2020-08-22,Sabado,18:30:00,,0.0,2,"Peatón,Automóvil",Amenabar Y Laprida,2,1,0,0,1,0,0,"-32.972886248306,-60.64072776133",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Peatón,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,4832,2020-10-19,Lunes,18:00:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Bv San Martin Y Bartolome Mitre,4,2,0,0,2,0,0,"-32.89929, -60.91286",Calle,,ROLDÁN,San Lorenzo,Asfalto,Pavimento,XVII,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,Faltante,Ninguna,Sin restricción
2020,4833,2020-11-07,Sabado,23:45:00,,0.0,1,Moto/Ciclomotor,SAN MARTIN Y 9 DE JULIO,2,1,1,0,0,0,0,"-31.1123, -60.5804",Calle,,CAYASTACITO,San Justo,Ripio,No existe,XVI,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Otro,S/D,Otro,Ninguna,Faltante,Ninguna,Sin restricción
2020,4834,2020-11-01,Domingo,09:30:00,Ruta Provincial 2,0.0,2,"Moto/Ciclomotor,Camión c / Acoplado",Saavedra ,3,1,0,0,2,0,0,"-29.22914, -61.77027",Ruta,2,TOSTADO,9 de Julio,Asfalto,Natural,XII,Dentro,Urbana,Otra Señal,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Otro,S/D,Colisión,Ninguna,Faltante,Línea divisoria pintada,Sin restricción
2020,4835,2020-10-20,Martes,06:00:00,,0.0,2,"Automóvil,Automóvil",Av. Ovidio Lagos Y Av. Circunvalacion,2,1,0,0,1,0,0,"-33.00792, -60.67693",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Amanecer,Buen Tiempo,De alcance,S/D,Colisión,S/D,Faltante,Guardarrail,Sin restricción
2020,4836,2020-11-14,Sabado,,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",RIVADAVIA Y ALMAFUERTE,2,1,0,0,1,0,0,"-30.98051,-61.73841",Calle,,ALDAO,San Lorenzo,Asfalto,S/D,XVII,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4837,2020-08-04,Martes,20:05:00,,0.0,2,"Bicicleta,Moto/Ciclomotor",Grandoli Y Lola Mora,2,1,0,0,1,0,0,"-32.990806102752686,-60.62863916158",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Cordón divisorio,Sin restricción
2020,4838,2020-08-07,Viernes,19:40:00,,0.0,2,"Peatón,Automóvil",Bv. Avellaneda Y Gaboto,2,0,1,0,1,0,0,"-32.965976888698,-60.686013588818",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",S/D,S/D,Peatón,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,4839,2020-11-15,Domingo,19:00:00,Ruta Secundaria 4-s,0.0,2,"Automóvil,Automóvil",Leandro N Alem Y Fortin El Hinojo,5,5,0,0,0,0,0,"-33.772087737529, -61.947897311690",Ruta,4-s,VENADO TUERTO,General LÓPEZ,Asfalto,S/D,VIII,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4840,2020-10-20,Martes,17:37:00,,0.0,2,"Bicicleta,Camión c / Acoplado",Av. Francia Y Av. Uriburu,2,1,0,0,1,0,0,"-32.99171, -60.67826",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,S/D,Buena,Atardecer,Lluvia,S/D,Ciclista,Atropello,S/D,Faltante,Cordón divisorio,Sin restricción
2020,4841,2020-11-05,Jueves,09:10:00,,0.0,2,"Bicicleta,Moto/Ciclomotor",Candioti Y Domingo Silva,2,1,0,0,0,0,1,"-31.63268, -60.69406",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,Dentro,Urbana,S/D,No existe,Intersección,Bueno,S/D,Diurna,S/D,S/D,Ciclista,Atropello,S/D,S/D,S/D,S/D
2020,4842,2020-11-02,Lunes,08:30:00,,0.0,2,"Bicicleta,Pickup/Utilitario",Pedro Alejandro Vittori Y Domingo Silva,2,1,0,0,1,0,0,"-31.63139, -60.69986",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,Dentro,Urbana,S/D,No existe,Intersección,Bueno,S/D,Diurna,S/D,S/D,Ciclista,Atropello,S/D,S/D,S/D,S/D
2020,4843,2020-10-20,Martes,08:50:00,,0.0,2,"Bicicleta,Automóvil",Italia Y Saavedra,2,0,1,0,1,0,0,"-32.97621, -60.6558",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Resbaladiza,Buena,Diurna,Lluvia,S/D,Ciclista,Atropello,Agua,Faltante,Cordón divisorio,Sin restricción
2020,4844,2020-11-15,Domingo,,,0.0,1,Moto/Ciclomotor,Saavedra Y Pringles,1,0,1,0,0,0,0,"-31.45778,-60.93895",Calle,,ESPERANZA,Las Colonias,Asfalto,S/D,XI,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,4845,2020-11-02,Lunes,21:00:00,,0.0,1,Moto/Ciclomotor,Necochea Y Iturraspe,2,2,0,0,0,0,0,"-31.63107, -60.69251",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,Dentro,Urbana,S/D,No existe,Intersección,Bueno,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,4846,2020-10-20,Martes,07:50:00,,0.0,2,"Moto/Ciclomotor,Taxi/Remis",Av. Corrientes Y 3 De Febrero,2,1,0,0,1,0,0,"-32.95206, -60.64393",Avenida,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Amanecer,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4847,2020-11-08,Domingo,01:15:00,,0.0,2,"Automóvil,Automóvil",4 de Enero Y Junin,2,1,0,0,1,0,0,"-31.63786, -60.70948",Calle,,SANTA FE,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,S/D,S/D,Buen Tiempo,Frontal,S/D,Colisión,S/D,S/D,Ninguna,Sin restricción
2020,4848,2020-10-20,Martes,18:20:00,,0.0,2,"Peatón,Pickup/Utilitario",Av. E.Lopez Y Bv. Oro�o,2,1,0,0,1,0,0,"-32.93088, -60.64998",Avenida,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,Bueno,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4849,2020-11-07,Sabado,17:40:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Av Gral Lopez Y Av Urquiza,3,2,0,0,1,0,0,"-31.65595, -60.7161",Calle,,SANTA FE,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4850,2020-10-20,Martes,19:50:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Rca Oriental del Uruguay Y Hipolito Irigoyen,2,1,0,0,1,0,0,"-31.68279, -60.76633",Calle,,SANTO TOMÉ,La Capital,"Asfalto,Tierra",Ripio,I,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,S/D,Atardecer,Buen Tiempo,De alcance,S/D,Colisión,S/D,Faltante,Ninguna,Sin restricción
2020,4851,2020-08-14,Viernes,14:40:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Bv. Segui Y Paraguay,2,1,0,0,1,0,0,"-32.977966234357,-60.651920550083",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Señal Pare,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Cordón divisorio,Sin restricción
2020,4852,2020-08-10,Lunes,23:00:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Dr.Rivas Y Lavalle,3,2,0,0,0,0,1,"-32.976586, -60.687175",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Otro,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4853,2020-10-20,Martes,11:30:00,,0.0,2,"Automóvil,Automóvil",Av Freyre Y Salta,3,1,0,0,2,0,0,"-31.64795, -60.71926",Avenida,,SANTA FE,La Capital,Hormigón,No existe,I,Dentro,Urbana,S/D,No existe,Intersección,Bueno,Buena,Diurna,S/D,S/D,S/D,Colisión,Ninguna,Faltante,S/D,S/D
2020,4854,2020-11-06,Viernes,09:30:00,,0.0,2,"Bicicleta,Otros",Hipolito Yrigoyen Y 4 de Enero,2,1,0,0,1,0,0,"-31.64133, -60.71052",Calle,,SANTA FE,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,S/D,No existe,Intersección,Bueno,Buena,Diurna,S/D,S/D,Ciclista,Atropello,Ninguna,Faltante,S/D,S/D
2020,4855,2020-08-13,Jueves,18:35:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Castellanos Y 24 De Setiembre,2,1,0,0,0,0,1,"-32.973644, -60.683569",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4856,2020-11-07,Sabado,21:30:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av Gral Lopez Y 4 de Enero,2,1,0,0,1,0,0,"-31.6562, -60.71492",Calle,,SANTA FE,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4857,2020-10-20,Martes,07:00:00,Ruta Nacional 11,150.0,3,"Moto/Ciclomotor,Moto/Ciclomotor,Moto/Ciclomotor", ,3,1,0,0,2,0,0,"-31.6627, -60.72964",Ruta,11,SANTA FE,La Capital,Asfalto,S/D,I,S/D,Urbana,S/D,S/D,Recta,Con baches,S/D,Amanecer,S/D,Múltiple,S/D,Colisión,Ninguna,Vertical,S/D,S/D
2020,4858,2020-11-07,Sabado,15:35:00,,0.0,2,"Camión,Moto/Ciclomotor",San Jeronimo Y Mariano Comas,2,1,0,0,1,0,0,"-31.63269, -60.70389",Calle,,SANTA FE,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4859,2020-08-08,Sabado,20:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Biedma Y San Martin,2,1,0,0,1,0,0,"-32.98123863248,-60.644762070747",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Señal Pare,No existe,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Cordón divisorio,Sin restricción
2020,4860,2020-10-20,Martes,22:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av San Martin Y Falucho,2,1,0,0,1,0,0,"-32.7376, -60.73394",Avenida,,SAN LORENZO,San Lorenzo,S/D,S/D,XVII,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Nocturna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4861,2020-11-03,Martes,16:20:00,,0.0,2,"Camión Chasis,Automóvil",Av Leandro Alem Y Belgrano,3,2,0,0,1,0,0,"-31.64677, -60.70142",Avenida,,SANTA FE,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4862,2020-08-13,Jueves,16:35:00,,0.0,2,"Moto/Ciclomotor,Bicicleta",Av. Ovidio Lagos Y Madre Cabrini,2,1,0,0,1,0,0,"-33.005819247136,-60.676655256894",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Vertical,Ninguna,Sin restricción
2020,4863,2020-10-20,Martes,08:45:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av San Martin Y Feliciano Silva,2,1,0,0,0,0,1,"-32.77718, -60.7281",Avenida,,SAN LORENZO,San Lorenzo,S/D,S/D,XVII,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,4864,2020-11-01,Domingo,01:20:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av Gral Lopez Y 9 de Julio,3,2,0,0,1,0,0,"-31.6566, -60.71225",Calle,,SANTA FE,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4865,2020-08-04,Martes,11:50:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Alvear Y Av. Ntra.Sra.del Rosario,3,2,0,0,1,0,0,"-33.000623, -60.666350",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4866,2020-08-23,Domingo,20:40:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Amenabar Y Paraguay,3,1,0,0,2,0,0,"-32.971190589792,-60.650218757783",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,4867,2020-10-21,Miercoles,16:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Gdor Freyre Y Cordoba,2,0,0,0,0,0,2,"-31.62594, -60.71287",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Ninguna,Sin restricción
