"anio_acci","nro_acci","fecha","desc_dia","fecha_aprox","hora_aprox","desc_ruta","km","cant_participantes","desc_participante","calle_avenida_km","total","heridos_leves","heridos_graves","heridos_gravisimos","ilesos","fallecidos","sin_datos","posicion_XY","desc_tipo_via","desc_ruta_ori","desc_loc","desc_dpto","desc_tipo_calzada","desc_tipo_banquina","desc_unidad_regional","desc_lugar_calzada","desc_zona","desc_prioridad","desc_estado_semaforo","desc_lugar_via","desc_estado_via","desc_estado_visibilidad","desc_luminosidad","desc_estado_clima","desc_tipo_colision","desc_tipo_atropello","desc_tipo_hecho","desc_pres_calzada","desc_senializacion","desc_separacion_via","desc_restriccion"
2015,1,09/01/2015,"Viernes",0,21:05:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Blas Parera Y Almonacid",2,0,1,0,0,0,1,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Cordón divisorio","Sin restricción"
2015,2,18/01/2015,"Domingo",0,18:00:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Av Facundo Zuviria Y J P Lopez",2,1,0,0,0,0,1,,"S/D",,"SANTA FE","La Capital","S/D","S/D","I","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2015,3,01/01/2015,"Jueves",0,08:00:00,,"0.0",1,"Moto/Ciclomotor","Azcuenaga Y San Lorenzo",1,1,0,0,0,0,0,"-31.592194444444,-60.701777777778","Calle",,"SANTA FE","La Capital","Asfalto,Tierra","Natural","I","Dentro","Urbana","S/D","No existe","Intersección","Con baches","Buena","Diurna","Buen Tiempo","Contra objeto fijo","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,4,09/01/2015,"Viernes",0,19:10:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av Blas Parera Y La Pampa",4,3,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Atardecer","Buen Tiempo","De alcance","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2015,5,14/01/2015,"Miercoles",0,20:40:00,,"0.0",2,"Pickup/Utilitario,Moto/Ciclomotor","Saavedra Y Gorostiaga",2,1,0,0,0,0,1,,"Calle",,"SANTA FE","La Capital","S/D","S/D","II","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2015,6,15/01/2015,"Jueves",0,23:10:00,,"0.0",2,"Moto/Ciclomotor,Taxi/Remis","Leumann Y Conscripto Mecca",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Reducida","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2015,7,10/01/2015,"Sabado",0,10:00:00,"Ruta Provincial 2","11.0",2,"Moto/Ciclomotor,Automóvil"," ",2,1,0,0,1,0,0,,"Ruta",2,"ANGEL GALLARDO","La Capital","Hormigón","Natural","I","Dentro","Rural","Ninguna","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","Ninguna","S/D","Ninguna","Sin restricción"
2015,8,09/01/2015,"Viernes",0,01:00:00,,"0.0",2,"Moto/Ciclomotor,Otros","French Y Pje Ingenieros",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto,Tierra","No existe","I","Dentro","Urbana","S/D","No existe","Intersección","Con baches,Deteriorada","Reducida","Nocturna,Con luz artificial","Buen Tiempo","Frontal","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,9,11/01/2015,"Domingo",0,23:55:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Salvador del Carril Y Alberdi",3,2,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Reducida","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2015,10,30/01/2015,"Viernes",0,19:20:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Ricardo Aldao Y Candioti",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Atardecer","Buen Tiempo","S/D","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2015,11,30/01/2015,"Viernes",0,10:20:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Hugo Wast Y Reinares",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2015,12,01/01/2015,"Jueves",0,14:30:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Blas Parera Y Callejon Aguirre",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Semáforo","Funciona","Recta","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Colisión","Ninguna","Faltante","Cordón divisorio","Sin restricción"
2015,13,28/01/2015,"Miercoles",0,22:05:00,,"0.0",2,"Bicicleta,Automóvil","Cardenal Fasolino 145",2,1,0,0,1,0,0,"-31.606666666667,-60.666805555556","Calle",,"SANTA FE","La Capital","S/D","S/D","I","Dentro","Urbana","S/D","S/D","S/D","S/D","S/D","Nocturna","S/D","De alcance","S/D","Atropello","S/D","S/D","S/D","S/D"
2015,14,10/01/2015,"Sabado",0,04:30:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Salvador del Carril Y Belgrano",2,2,0,0,0,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Reducida","Nocturna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2015,15,29/01/2015,"Jueves",0,18:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Salvador del Carril Y Avellaneda",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","Ninguna","S/D","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2015,16,16/01/2015,"Viernes",0,18:40:00,,"0.0",1,"Moto/Ciclomotor","Santa Fe Y Sarmiento",1,1,0,0,0,0,0,,"Calle",,"MONTE VERA","La Capital","Ripio","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","S/D","Ninguna","Sin restricción"
2015,17,09/01/2015,"Viernes",0,07:50:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av Urquiza Y Javier de la Rosa",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto,Tierra","Natural","I","Dentro","Urbana","S/D","No existe","Intersección","Con baches,Resbaladiza","Buena","Diurna","Lluvia","Lateral","S/D","Colisión","S/D","Faltante","S/D","S/D"
2015,18,12/01/2015,"Lunes",0,14:30:00,,"0.0",2,"Automóvil,Transporte de Pasajeros Urbano (> 8 asientos)","Fray Mamerto Esquiu Y 9 de Julio",3,1,0,0,0,0,2,,"S/D",,"SANTA FE","La Capital","S/D","S/D","I","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2015,19,24/01/2015,"Sabado",0,10:20:00,,"0.0",2,"Pickup/Utilitario,Moto/Ciclomotor","Estado de Israel Y Ferrocarril GB",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Natural","I","Dentro","Urbana","Señal Pare","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Material Suelto","Faltante","Ninguna","Sin restricción"
2015,20,18/01/2015,"Domingo",0,12:40:00,,"0.0",2,"Pickup/Utilitario,Moto/Ciclomotor","Av Gral Paz Y Espora",3,2,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","Dentro","Urbana","S/D","S/D","Intersección","Bueno","Buena","Diurna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,21,28/01/2015,"Miercoles",0,06:10:00,,"0.0",2,"Moto/Ciclomotor,Camión","Av Blas Parera Y Callejon Mendez",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Recta","Bueno","Buena","Diurna","Lluvia","De alcance","S/D","Colisión","Agua","Faltante","Guardarrail","Sin restricción"
2015,22,17/01/2015,"Sabado",0,10:30:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Av 7 de marzo Y Simon de Iriondo",2,1,0,0,1,0,0,,"Avenida",,"SANTO TOMÉ","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","S/D","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2015,23,21/01/2015,"Miercoles",0,16:40:00,"Ruta Provincial 2","0.0",2,"Pickup/Utilitario,Moto/Ciclomotor","RTA PROV.N&#186;2 Y N&#186;5 ",2,0,1,0,1,0,0,,"Ruta",2,"MONTE VERA","La Capital","Hormigón","Natural","I","Dentro","Rural","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","S/D","Guardarrail","Sin restricción"
2015,24,28/01/2015,"Miercoles",0,21:45:00,,"0.0",2,"Bicicleta,Pickup/Utilitario","Av Gral Paz Y Pedro Centeno",2,1,0,0,1,0,0,"-31.629,-60.692055555556","Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","Ninguna","S/D","Intersección","Bueno","S/D","Nocturna","Buen Tiempo","S/D","S/D","Atropello","S/D","S/D","Ninguna","Sin restricción"
2015,25,13/01/2015,"Martes",0,20:40:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av A del Valle Y Larrea",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","S/D","S/D","I","Dentro","Urbana","S/D","S/D","S/D","S/D","S/D","Nocturna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,26,11/01/2015,"Domingo",0,00:20:00,,"0.0",2,"Taxi/Remis,Automóvil","Gorriti Y Av Facundo Zuviria",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","S/D","Funciona","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","S/D","S/D"
2015,27,09/01/2015,"Viernes",0,23:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Av Almte Brown Y Ricardo Aldao",3,2,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Nocturna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Vertical","Cordón divisorio","Sin restricción"
2015,28,23/01/2015,"Viernes",0,21:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Av Peñaloza 6900",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2015,29,28/01/2015,"Miercoles",0,21:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Salvador del Carril Y Av Gral Paz",2,1,0,0,0,0,1,,"Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","Dentro","Urbana","Ninguna","S/D","Cruce","Bueno","Buena","Nocturna","Buen Tiempo","S/D","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2015,30,28/01/2015,"Miercoles",0,23:35:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Buenos Aires Y Baldaccini",2,2,0,0,0,0,0,,"Calle",,"MONTE VERA","La Capital","Hormigón","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","S/D","Ninguna","Sin restricción"
2015,31,30/01/2015,"Viernes",0,10:00:00,"Ruta Nacional 34","0.0",2,"Automóvil,Camión","Ruta Nac 34 Gral Guemes Y Hipolito Vieytes",3,1,0,0,2,0,0,,"Ruta",34,"RAFAELA","Castellanos","Asfalto","S/D","V","S/D","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","Ninguna","S/D","Cordón divisorio","Sin restricción"
2015,32,27/01/2015,"Martes",0,12:15:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Vera Y Zavalia",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","Buen Tiempo","S/D","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,33,11/01/2015,"Domingo",0,00:30:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Beruti Y San Lorenzo",2,1,1,0,0,0,0,,"Calle",,"SANTA FE","La Capital","Tierra,Ripio","Natural","I","Dentro","Urbana","S/D","No existe","Intersección","Deteriorada","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","Material Suelto","Faltante","S/D","S/D"
2015,34,10/01/2015,"Sabado",0,21:30:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario"," ",3,2,0,0,1,0,0,,"Calle",,"SANTO TOMÉ","La Capital","Hormigón","No existe","I","Dentro","Urbana","Ninguna","No existe","Puente","Bueno","Reducida","Nocturna","Buen Tiempo","De alcance","S/D","Colisión","S/D","S/D","Línea divisoria pintada","Sin restricción"
2015,35,26/01/2015,"Lunes",0,12:00:00,,"0.0",2,"Pickup/Utilitario,Peatón","Primera Junta Y San Jose",2,1,0,0,1,0,0,"-31.644001, -60.722416","Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2015,36,16/01/2015,"Viernes",0,15:50:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Av Blas Parera Y Santa Cruz",2,2,0,0,0,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Faltante","Guardarrail","Sin restricción"
2015,37,06/01/2015,"Martes",0,23:10:00,,"0.0",2,"Automóvil,Automóvil","Av A del Valle Y Angel Cassanello",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Lluvia","Otro","S/D","Colisión","Agua","S/D","Cordón divisorio","Sin restricción"
2015,38,25/01/2015,"Domingo",0,15:00:00,,"0.0",2,"Moto/Ciclomotor,Taxi/Remis","Salta 3156",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Recta","S/D","S/D","Diurna","S/D","S/D","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,39,16/01/2015,"Viernes",0,19:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Avenida Nuestra Señora del Luj Y Avenida Del Trabajo",2,1,0,0,1,0,0,,"Avenida",,"SANTO TOMÉ","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Atardecer","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","Sin restricción"
2015,40,07/01/2015,"Miercoles",0,12:40:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","4 de Enero Y Gorostiaga",2,0,0,0,0,0,2,,"S/D",,"SANTA FE","La Capital","S/D","S/D","I","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2015,41,29/01/2015,"Jueves",0,22:30:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Baldaccini Y Entre Rios",2,1,0,0,1,0,0,,"Calle",,"MONTE VERA","La Capital","Hormigón","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","S/D","Ninguna","Sin restricción"
2015,42,09/01/2015,"Viernes",0,10:45:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Alvear Y Derqui",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Otro","S/D","Caída ocupante","S/D","Faltante","Ninguna","Sin restricción"
2015,43,24/01/2015,"Sabado",0,18:30:00,,"0.0",2,"Moto/Ciclomotor,Taxi/Remis","Av Freyre Y Gdor Crespo",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","S/D","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,44,10/01/2015,"Sabado",0,16:00:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av Blas Parera Y Callejon Aguirre",3,2,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","Dentro","Urbana","Ninguna","S/D","Intersección","Bueno","S/D","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2015,45,07/01/2015,"Miercoles",0,14:10:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","J P Lopez 2000",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2015,46,17/01/2015,"Sabado",0,09:15:00,,"0.0",1,"Moto/Ciclomotor","J P Lopez 640",2,2,0,0,0,0,0,,"Calle",,"SANTA FE","La Capital","S/D","S/D","I","Dentro","Urbana","S/D","S/D","Recta","S/D","S/D","Diurna","S/D","S/D","S/D","Caída ocupante","S/D","S/D","S/D","S/D"
2015,47,24/01/2015,"Sabado",0,15:45:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Juan Diaz de Solis 2200",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Recta","S/D","S/D","Diurna","S/D","S/D","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,48,07/01/2015,"Miercoles",0,11:30:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Peñaloza Y Angel Cassanello",2,2,0,0,0,0,0,,"S/D",,"SANTA FE","La Capital","S/D","S/D","I","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2015,49,14/01/2015,"Miercoles",0,13:40:00,,"0.0",2,"Automóvil,Automóvil","Las Heras Y P Cullen",4,1,0,0,3,0,0,,"Calle",,"SANTA FE","La Capital","S/D","S/D","I","Dentro","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,50,14/01/2015,"Miercoles",0,11:50:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Presidente Bernardino Rivadavi Y Pasaje Almte Guillermo Brown",2,1,0,0,1,0,0,,"Calle",,"SANTO TOMÉ","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Horizontal","Ninguna","Sin restricción"
2015,51,01/01/2015,"Jueves",0,13:00:00,,"0.0",2,"Automóvil,Automóvil","Alvear Y Huergo",3,1,0,0,2,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2015,52,21/01/2015,"Miercoles",0,23:45:00,,"0.0",1,"Moto/Ciclomotor","Mendoza 3800",1,1,0,0,0,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Recta","S/D","S/D","Nocturna","S/D","Atropello animal","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,53,12/01/2015,"Lunes",0,21:30:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av A del Valle 8500",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","S/D","S/D","Recta","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","Sin restricción"
2015,54,21/01/2015,"Miercoles",0,15:40:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Freyre Y La Rioja",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","S/D","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,55,17/01/2015,"Sabado",0,22:30:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Cordoba Y H Irigoyen",2,1,0,0,1,0,0,,"Calle",,"LAGUNA PAIVA","La Capital","Asfalto,Ripio","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2015,56,21/01/2015,"Miercoles",0,11:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario"," ",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","S/D","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,57,12/01/2015,"Lunes",0,13:15:00,,"0.0",2,"Camión,Moto/Ciclomotor","Dr Zavalla Y Gorriti",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","S/D","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,58,04/01/2015,"Domingo",0,12:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Av Facundo Zuviria Y Fray Mamerto Esquiu",2,0,0,0,0,0,2,,"S/D",,"SANTA FE","La Capital","S/D","S/D","I","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2015,59,17/01/2015,"Sabado",0,05:30:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Lamadrid Y Primera Junta",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Nocturna","S/D","S/D","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,60,06/01/2015,"Martes",0,10:50:00,,"0.0",2,"Bicicleta,Pickup/Utilitario","J P Lopez 2056",2,1,0,0,1,0,0,"-31.6095,-60.689083333333","Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Marca Vial","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","Horizontal","Cordón divisorio","Sin restricción"
2015,61,16/01/2015,"Viernes",0,20:45:00,,"0.0",2,"Bicicleta,Automóvil","Av Freyre Y Primera Junta",2,1,0,0,1,0,0,"-31.645027777778,-60.718166666667","Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Nocturna","S/D","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2015,62,02/01/2015,"Viernes",0,11:50:00,,"0.0",2,"Bicicleta,Automóvil","Av Freyre Y Vera",2,1,0,0,1,0,0,"-31.641166666667,-60.717361111111","Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","Dentro","Urbana","S/D","S/D","Intersección","S/D","S/D","S/D","S/D","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2015,63,15/01/2015,"Jueves",0,20:30:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av Facundo Zuviria Y French",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","S/D","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2015,64,03/01/2015,"Sabado",0,17:20:00,,"0.0",2,"Bicicleta,Moto/Ciclomotor","Gorostiaga Y Av Urquiza",3,0,0,0,0,0,3,"-31.610388888889,-60.702944444444","Calle",,"SANTA FE","La Capital","S/D","S/D","I","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2015,65,05/01/2015,"Lunes",0,22:30:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Av A del Valle Y Hernandarias",3,1,0,0,2,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Ninguna","Funciona","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Línea divisoria pintada","Sin restricción"
2015,66,18/01/2015,"Domingo",0,20:30:00,,"0.0",2,"Bicicleta,Automóvil","Reg 12 de Infanteria Y A Godoy",2,1,0,0,1,0,0,"-31.602722222222,-60.671944444444","Calle",,"SANTA FE","La Capital","Asfalto","S/D","I","Dentro","Urbana","S/D","S/D","Intersección","Bueno","Buena","Nocturna,Con luz artificial","S/D","Lateral","S/D","Atropello","S/D","S/D","S/D","S/D"
2015,67,04/01/2015,"Domingo",0,19:30:00,"Ruta Provincial 10","0.0",2,"Automóvil,Automóvil","Avenida Nuestra Señora del Luj ",3,2,0,0,1,0,0,,"Ruta",10,"SANTO TOMÉ","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Atardecer","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2015,68,17/01/2015,"Sabado",0,20:15:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Sebastian Gaboto Y Boneo",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Natural","I","Dentro","Urbana","Ninguna","No existe","Intersección","Deteriorada","Reducida","Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","Material Suelto","Faltante","Ninguna","Sin restricción"
