"id_distrito","departamento","distrito","Sexo","Grupo de edad","Nacionalidad","Población"
"0909","Las Colonias","Progreso","Mujeres","de 80 y más años","Argentina",60
"0906","Las Colonias","Providencia","Varones","de 00 a 04 años","Argentina",32
"0906","Las Colonias","Providencia","Varones","de 05 a 09 años","Argentina",36
"0906","Las Colonias","Providencia","Varones","de 10 a 14 años","Argentina",41
"0906","Las Colonias","Providencia","Varones","de 15 a 19 años","Argentina",38
"0906","Las Colonias","Providencia","Varones","de 20 a 24 años","Argentina",24
"0906","Las Colonias","Providencia","Varones","de 25 a 29 años","Argentina",32
"0906","Las Colonias","Providencia","Varones","de 30 a 34 años","Argentina",33
"0906","Las Colonias","Providencia","Varones","de 35 a 39 años","Argentina",27
"0906","Las Colonias","Providencia","Varones","de 40 a 44 años","Argentina",28
"0906","Las Colonias","Providencia","Varones","de 45 a 49 años","Argentina",23
"0906","Las Colonias","Providencia","Varones","de 50 a 54 años","Argentina",27
"0906","Las Colonias","Providencia","Varones","de 55 a 59 años","Argentina",16
"0906","Las Colonias","Providencia","Varones","de 60 a 64 años","Argentina",33
"0906","Las Colonias","Providencia","Varones","de 65 a 69 años","Argentina",12
"0906","Las Colonias","Providencia","Varones","de 70 a 74 años","Argentina",12
"0906","Las Colonias","Providencia","Varones","de 75 a 79 años","Argentina",10
"0906","Las Colonias","Providencia","Varones","de 80 y más años","Argentina",8
"0906","Las Colonias","Providencia","Mujeres","de 00 a 04 años","Argentina",41
"0906","Las Colonias","Providencia","Mujeres","de 05 a 09 años","Argentina",40
"0906","Las Colonias","Providencia","Mujeres","de 10 a 14 años","Argentina",38
"0906","Las Colonias","Providencia","Mujeres","de 15 a 19 años","Argentina",35
"0906","Las Colonias","Providencia","Mujeres","de 20 a 24 años","Argentina",36
"0906","Las Colonias","Providencia","Mujeres","de 25 a 29 años","Argentina",26
"0906","Las Colonias","Providencia","Mujeres","de 30 a 34 años","Argentina",32
"0906","Las Colonias","Providencia","Mujeres","de 35 a 39 años","Argentina",20
"0906","Las Colonias","Providencia","Mujeres","de 40 a 44 años","Argentina",15
"0906","Las Colonias","Providencia","Mujeres","de 45 a 49 años","Argentina",23
"0906","Las Colonias","Providencia","Mujeres","de 50 a 54 años","Argentina",19
"0906","Las Colonias","Providencia","Mujeres","de 55 a 59 años","Argentina",31
"0906","Las Colonias","Providencia","Mujeres","de 60 a 64 años","Argentina",23
"0906","Las Colonias","Providencia","Mujeres","de 65 a 69 años","Argentina",19
"0906","Las Colonias","Providencia","Mujeres","de 70 a 74 años","Argentina",20
"0906","Las Colonias","Providencia","Mujeres","de 75 a 79 años","Argentina",25
"0906","Las Colonias","Providencia","Mujeres","de 80 y más años","Argentina",24
"0925","Las Colonias","Pujato Norte","Varones","de 00 a 04 años","Argentina",6
"0925","Las Colonias","Pujato Norte","Varones","de 05 a 09 años","Argentina",5
"0925","Las Colonias","Pujato Norte","Varones","de 10 a 14 años","Argentina",9
"0925","Las Colonias","Pujato Norte","Varones","de 15 a 19 años","Argentina",5
"0925","Las Colonias","Pujato Norte","Varones","de 20 a 24 años","Argentina",3
"0925","Las Colonias","Pujato Norte","Varones","de 25 a 29 años","Argentina",5
"0925","Las Colonias","Pujato Norte","Varones","de 30 a 34 años","Argentina",10
"0925","Las Colonias","Pujato Norte","Varones","de 35 a 39 años","Argentina",6
"0925","Las Colonias","Pujato Norte","Varones","de 40 a 44 años","Argentina",6
"0925","Las Colonias","Pujato Norte","Varones","de 45 a 49 años","Argentina",5
"0925","Las Colonias","Pujato Norte","Varones","de 50 a 54 años","Argentina",4
"0925","Las Colonias","Pujato Norte","Varones","de 55 a 59 años","Argentina",3
"0925","Las Colonias","Pujato Norte","Varones","de 60 a 64 años","Argentina",5
"0925","Las Colonias","Pujato Norte","Varones","de 70 a 74 años","Argentina",2
"0925","Las Colonias","Pujato Norte","Varones","de 80 y más años","Argentina",4
"0925","Las Colonias","Pujato Norte","Mujeres","de 00 a 04 años","Argentina",7
"0925","Las Colonias","Pujato Norte","Mujeres","de 05 a 09 años","Argentina",9
"0925","Las Colonias","Pujato Norte","Mujeres","de 10 a 14 años","Argentina",4
"0925","Las Colonias","Pujato Norte","Mujeres","de 15 a 19 años","Argentina",9
"0925","Las Colonias","Pujato Norte","Mujeres","de 20 a 24 años","Argentina",6
"0925","Las Colonias","Pujato Norte","Mujeres","de 25 a 29 años","Argentina",8
"0925","Las Colonias","Pujato Norte","Mujeres","de 30 a 34 años","Argentina",5
"0925","Las Colonias","Pujato Norte","Mujeres","de 35 a 39 años","Argentina",4
"0925","Las Colonias","Pujato Norte","Mujeres","de 40 a 44 años","Argentina",4
"0925","Las Colonias","Pujato Norte","Mujeres","de 45 a 49 años","Argentina",2
"0925","Las Colonias","Pujato Norte","Mujeres","de 50 a 54 años","Argentina",2
"0925","Las Colonias","Pujato Norte","Mujeres","de 55 a 59 años","Argentina",4
"0925","Las Colonias","Pujato Norte","Mujeres","de 60 a 64 años","Argentina",2
"0925","Las Colonias","Pujato Norte","Mujeres","de 65 a 69 años","Argentina",1
"0925","Las Colonias","Pujato Norte","Mujeres","de 75 a 79 años","Argentina",1
"0925","Las Colonias","Pujato Norte","Mujeres","de 80 y más años","Argentina",3
"0914","Las Colonias","Rivadavia","Varones","de 00 a 04 años","Argentina",14
"0914","Las Colonias","Rivadavia","Varones","de 05 a 09 años","Argentina",16
"0914","Las Colonias","Rivadavia","Varones","de 10 a 14 años","Argentina",22
"0914","Las Colonias","Rivadavia","Varones","de 15 a 19 años","Argentina",16
"0914","Las Colonias","Rivadavia","Varones","de 20 a 24 años","Argentina",20
"0914","Las Colonias","Rivadavia","Varones","de 25 a 29 años","Argentina",13
"0914","Las Colonias","Rivadavia","Varones","de 30 a 34 años","Argentina",8
"0914","Las Colonias","Rivadavia","Varones","de 35 a 39 años","Argentina",11
"0914","Las Colonias","Rivadavia","Varones","de 40 a 44 años","Argentina",7
"0914","Las Colonias","Rivadavia","Varones","de 45 a 49 años","Argentina",11
"0914","Las Colonias","Rivadavia","Varones","de 50 a 54 años","Argentina",7
"0914","Las Colonias","Rivadavia","Varones","de 55 a 59 años","Argentina",9
"0914","Las Colonias","Rivadavia","Varones","de 60 a 64 años","Argentina",5
"0914","Las Colonias","Rivadavia","Varones","de 65 a 69 años","Argentina",2
"0914","Las Colonias","Rivadavia","Varones","de 70 a 74 años","Argentina",2
"0914","Las Colonias","Rivadavia","Mujeres","de 00 a 04 años","Argentina",12
"0914","Las Colonias","Rivadavia","Mujeres","de 05 a 09 años","Argentina",3
"0914","Las Colonias","Rivadavia","Mujeres","de 10 a 14 años","Argentina",10
"0914","Las Colonias","Rivadavia","Mujeres","de 15 a 19 años","Argentina",11
"0914","Las Colonias","Rivadavia","Mujeres","de 20 a 24 años","Argentina",20
"0914","Las Colonias","Rivadavia","Mujeres","de 25 a 29 años","Argentina",7
"0914","Las Colonias","Rivadavia","Mujeres","de 30 a 34 años","Argentina",5
"0914","Las Colonias","Rivadavia","Mujeres","de 35 a 39 años","Argentina",6
"0914","Las Colonias","Rivadavia","Mujeres","de 40 a 44 años","Argentina",5
"0914","Las Colonias","Rivadavia","Mujeres","de 45 a 49 años","Argentina",11
"0914","Las Colonias","Rivadavia","Mujeres","de 50 a 54 años","Argentina",7
"0914","Las Colonias","Rivadavia","Mujeres","de 55 a 59 años","Argentina",3
"0914","Las Colonias","Rivadavia","Mujeres","de 60 a 64 años","Argentina",6
"0914","Las Colonias","Rivadavia","Mujeres","de 65 a 69 años","Argentina",1
"0914","Las Colonias","Rivadavia","Mujeres","de 75 a 79 años","Argentina",2
"0932","Las Colonias","Sa Pereira","Varones","de 00 a 04 años","Argentina",55
"0932","Las Colonias","Sa Pereira","Varones","de 05 a 09 años","Argentina",68
"0932","Las Colonias","Sa Pereira","Varones","de 10 a 14 años","Argentina",69
"0932","Las Colonias","Sa Pereira","Varones","de 15 a 19 años","Argentina",114
"0932","Las Colonias","Sa Pereira","Varones","de 15 a 19 años","Otros",1
"0932","Las Colonias","Sa Pereira","Varones","de 20 a 24 años","Argentina",96
"0932","Las Colonias","Sa Pereira","Varones","de 20 a 24 años","Otros",2
"0932","Las Colonias","Sa Pereira","Varones","de 25 a 29 años","Argentina",62
"0932","Las Colonias","Sa Pereira","Varones","de 25 a 29 años","Otros",1
"0932","Las Colonias","Sa Pereira","Varones","de 30 a 34 años","Argentina",68
"0932","Las Colonias","Sa Pereira","Varones","de 30 a 34 años","Otros",2
"0932","Las Colonias","Sa Pereira","Varones","de 35 a 39 años","Argentina",59
"0932","Las Colonias","Sa Pereira","Varones","de 35 a 39 años","Otros",4
"0932","Las Colonias","Sa Pereira","Varones","de 40 a 44 años","Argentina",57
"0932","Las Colonias","Sa Pereira","Varones","de 40 a 44 años","Otros",2
"0932","Las Colonias","Sa Pereira","Varones","de 45 a 49 años","Argentina",71
"0932","Las Colonias","Sa Pereira","Varones","de 50 a 54 años","Argentina",64
"0932","Las Colonias","Sa Pereira","Varones","de 50 a 54 años","Otros",1
"0932","Las Colonias","Sa Pereira","Varones","de 55 a 59 años","Argentina",53
"0932","Las Colonias","Sa Pereira","Varones","de 60 a 64 años","Argentina",33
"0932","Las Colonias","Sa Pereira","Varones","de 65 a 69 años","Argentina",36
"0932","Las Colonias","Sa Pereira","Varones","de 70 a 74 años","Argentina",35
"0932","Las Colonias","Sa Pereira","Varones","de 75 a 79 años","Argentina",22
"0932","Las Colonias","Sa Pereira","Varones","de 80 y más años","Argentina",16
"0932","Las Colonias","Sa Pereira","Mujeres","de 00 a 04 años","Argentina",61
"0932","Las Colonias","Sa Pereira","Mujeres","de 05 a 09 años","Argentina",79
"0932","Las Colonias","Sa Pereira","Mujeres","de 10 a 14 años","Argentina",71
"0932","Las Colonias","Sa Pereira","Mujeres","de 15 a 19 años","Argentina",73
"0932","Las Colonias","Sa Pereira","Mujeres","de 20 a 24 años","Argentina",65
"0932","Las Colonias","Sa Pereira","Mujeres","de 25 a 29 años","Argentina",64
"0932","Las Colonias","Sa Pereira","Mujeres","de 30 a 34 años","Argentina",58
"0932","Las Colonias","Sa Pereira","Mujeres","de 30 a 34 años","Otros",1
"0932","Las Colonias","Sa Pereira","Mujeres","de 35 a 39 años","Argentina",47
"0932","Las Colonias","Sa Pereira","Mujeres","de 40 a 44 años","Argentina",65
"0932","Las Colonias","Sa Pereira","Mujeres","de 45 a 49 años","Argentina",54
"0932","Las Colonias","Sa Pereira","Mujeres","de 50 a 54 años","Argentina",60
"0932","Las Colonias","Sa Pereira","Mujeres","de 55 a 59 años","Argentina",32
"0932","Las Colonias","Sa Pereira","Mujeres","de 60 a 64 años","Argentina",41
"0932","Las Colonias","Sa Pereira","Mujeres","de 65 a 69 años","Argentina",32
"0932","Las Colonias","Sa Pereira","Mujeres","de 70 a 74 años","Argentina",48
"0932","Las Colonias","Sa Pereira","Mujeres","de 75 a 79 años","Argentina",34
"0932","Las Colonias","Sa Pereira","Mujeres","de 80 y más años","Argentina",30
"0929","Las Colonias","San Agustín","Varones","de 00 a 04 años","Argentina",50
"0929","Las Colonias","San Agustín","Varones","de 00 a 04 años","Otros",1
"0929","Las Colonias","San Agustín","Varones","de 05 a 09 años","Argentina",43
"0929","Las Colonias","San Agustín","Varones","de 10 a 14 años","Argentina",39
"0929","Las Colonias","San Agustín","Varones","de 10 a 14 años","Otros",3
"0929","Las Colonias","San Agustín","Varones","de 15 a 19 años","Argentina",53
"0929","Las Colonias","San Agustín","Varones","de 15 a 19 años","Otros",3
"0929","Las Colonias","San Agustín","Varones","de 20 a 24 años","Argentina",38
"0929","Las Colonias","San Agustín","Varones","de 20 a 24 años","Otros",3
"0929","Las Colonias","San Agustín","Varones","de 25 a 29 años","Argentina",41
"0929","Las Colonias","San Agustín","Varones","de 25 a 29 años","Otros",4
"0929","Las Colonias","San Agustín","Varones","de 30 a 34 años","Argentina",32
"0929","Las Colonias","San Agustín","Varones","de 30 a 34 años","Otros",1
"0929","Las Colonias","San Agustín","Varones","de 35 a 39 años","Argentina",26
"0929","Las Colonias","San Agustín","Varones","de 35 a 39 años","Otros",1
"0929","Las Colonias","San Agustín","Varones","de 40 a 44 años","Argentina",33
"0929","Las Colonias","San Agustín","Varones","de 40 a 44 años","Otros",1
"0929","Las Colonias","San Agustín","Varones","de 45 a 49 años","Argentina",28
"0929","Las Colonias","San Agustín","Varones","de 50 a 54 años","Argentina",28
"0929","Las Colonias","San Agustín","Varones","de 55 a 59 años","Argentina",28
"0929","Las Colonias","San Agustín","Varones","de 55 a 59 años","Otros",1
"0929","Las Colonias","San Agustín","Varones","de 60 a 64 años","Argentina",27
"0929","Las Colonias","San Agustín","Varones","de 65 a 69 años","Argentina",17
"0929","Las Colonias","San Agustín","Varones","de 70 a 74 años","Argentina",5
"0929","Las Colonias","San Agustín","Varones","de 75 a 79 años","Argentina",10
"0929","Las Colonias","San Agustín","Varones","de 80 y más años","Argentina",9
"0929","Las Colonias","San Agustín","Mujeres","de 00 a 04 años","Argentina",41
"0929","Las Colonias","San Agustín","Mujeres","de 00 a 04 años","Otros",2
"0929","Las Colonias","San Agustín","Mujeres","de 05 a 09 años","Argentina",29
"0929","Las Colonias","San Agustín","Mujeres","de 05 a 09 años","Otros",1
"0929","Las Colonias","San Agustín","Mujeres","de 10 a 14 años","Argentina",36
"0929","Las Colonias","San Agustín","Mujeres","de 15 a 19 años","Argentina",55
"0929","Las Colonias","San Agustín","Mujeres","de 15 a 19 años","Otros",5
"0929","Las Colonias","San Agustín","Mujeres","de 20 a 24 años","Argentina",31
"0929","Las Colonias","San Agustín","Mujeres","de 20 a 24 años","Otros",3
"0929","Las Colonias","San Agustín","Mujeres","de 25 a 29 años","Argentina",43
"0929","Las Colonias","San Agustín","Mujeres","de 25 a 29 años","Otros",1
"0929","Las Colonias","San Agustín","Mujeres","de 30 a 34 años","Argentina",43
"0929","Las Colonias","San Agustín","Mujeres","de 30 a 34 años","Otros",1
"0929","Las Colonias","San Agustín","Mujeres","de 35 a 39 años","Argentina",32
"0929","Las Colonias","San Agustín","Mujeres","de 40 a 44 años","Argentina",26
"0929","Las Colonias","San Agustín","Mujeres","de 40 a 44 años","Otros",1
"0929","Las Colonias","San Agustín","Mujeres","de 45 a 49 años","Argentina",26
"0929","Las Colonias","San Agustín","Mujeres","de 50 a 54 años","Argentina",31
"0929","Las Colonias","San Agustín","Mujeres","de 55 a 59 años","Argentina",14
"0929","Las Colonias","San Agustín","Mujeres","de 60 a 64 años","Argentina",15
"0929","Las Colonias","San Agustín","Mujeres","de 65 a 69 años","Argentina",17
"0929","Las Colonias","San Agustín","Mujeres","de 70 a 74 años","Argentina",10
"0929","Las Colonias","San Agustín","Mujeres","de 75 a 79 años","Argentina",17
"0929","Las Colonias","San Agustín","Mujeres","de 80 y más años","Argentina",12
"0935","Las Colonias","San Carlos Centro","Varones","de 00 a 04 años","Argentina",368
"0935","Las Colonias","San Carlos Centro","Varones","de 00 a 04 años","Otros",1
"0935","Las Colonias","San Carlos Centro","Varones","de 05 a 09 años","Argentina",384
"0935","Las Colonias","San Carlos Centro","Varones","de 05 a 09 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Varones","de 10 a 14 años","Argentina",402
"0935","Las Colonias","San Carlos Centro","Varones","de 15 a 19 años","Argentina",395
"0935","Las Colonias","San Carlos Centro","Varones","de 15 a 19 años","Otros",1
"0935","Las Colonias","San Carlos Centro","Varones","de 20 a 24 años","Argentina",384
"0935","Las Colonias","San Carlos Centro","Varones","de 20 a 24 años","Otros",1
"0935","Las Colonias","San Carlos Centro","Varones","de 25 a 29 años","Argentina",385
"0935","Las Colonias","San Carlos Centro","Varones","de 25 a 29 años","Otros",3
"0935","Las Colonias","San Carlos Centro","Varones","de 30 a 34 años","Argentina",421
"0935","Las Colonias","San Carlos Centro","Varones","de 30 a 34 años","Otros",1
"0935","Las Colonias","San Carlos Centro","Varones","de 35 a 39 años","Argentina",385
"0935","Las Colonias","San Carlos Centro","Varones","de 40 a 44 años","Argentina",341
"0935","Las Colonias","San Carlos Centro","Varones","de 45 a 49 años","Argentina",307
"0935","Las Colonias","San Carlos Centro","Varones","de 50 a 54 años","Argentina",315
"0935","Las Colonias","San Carlos Centro","Varones","de 55 a 59 años","Argentina",272
"0935","Las Colonias","San Carlos Centro","Varones","de 60 a 64 años","Argentina",255
"0935","Las Colonias","San Carlos Centro","Varones","de 60 a 64 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Varones","de 65 a 69 años","Argentina",227
"0935","Las Colonias","San Carlos Centro","Varones","de 65 a 69 años","Otros",1
"0935","Las Colonias","San Carlos Centro","Varones","de 70 a 74 años","Argentina",167
"0935","Las Colonias","San Carlos Centro","Varones","de 70 a 74 años","Otros",3
"0935","Las Colonias","San Carlos Centro","Varones","de 75 a 79 años","Argentina",117
"0935","Las Colonias","San Carlos Centro","Varones","de 75 a 79 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Varones","de 80 y más años","Argentina",127
"0935","Las Colonias","San Carlos Centro","Mujeres","de 00 a 04 años","Argentina",363
"0935","Las Colonias","San Carlos Centro","Mujeres","de 00 a 04 años","Otros",1
"0935","Las Colonias","San Carlos Centro","Mujeres","de 05 a 09 años","Argentina",388
"0935","Las Colonias","San Carlos Centro","Mujeres","de 10 a 14 años","Argentina",403
"0935","Las Colonias","San Carlos Centro","Mujeres","de 15 a 19 años","Argentina",393
"0935","Las Colonias","San Carlos Centro","Mujeres","de 15 a 19 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Mujeres","de 20 a 24 años","Argentina",406
"0935","Las Colonias","San Carlos Centro","Mujeres","de 20 a 24 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Mujeres","de 25 a 29 años","Argentina",374
"0935","Las Colonias","San Carlos Centro","Mujeres","de 25 a 29 años","Otros",4
"0935","Las Colonias","San Carlos Centro","Mujeres","de 30 a 34 años","Argentina",452
"0935","Las Colonias","San Carlos Centro","Mujeres","de 35 a 39 años","Argentina",391
"0935","Las Colonias","San Carlos Centro","Mujeres","de 35 a 39 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Mujeres","de 40 a 44 años","Argentina",317
"0935","Las Colonias","San Carlos Centro","Mujeres","de 40 a 44 años","Otros",1
"0935","Las Colonias","San Carlos Centro","Mujeres","de 45 a 49 años","Argentina",375
"0935","Las Colonias","San Carlos Centro","Mujeres","de 50 a 54 años","Argentina",330
"0935","Las Colonias","San Carlos Centro","Mujeres","de 50 a 54 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Mujeres","de 55 a 59 años","Argentina",297
"0935","Las Colonias","San Carlos Centro","Mujeres","de 60 a 64 años","Argentina",300
"0935","Las Colonias","San Carlos Centro","Mujeres","de 60 a 64 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Mujeres","de 65 a 69 años","Argentina",264
"0935","Las Colonias","San Carlos Centro","Mujeres","de 65 a 69 años","Otros",2
"0935","Las Colonias","San Carlos Centro","Mujeres","de 70 a 74 años","Argentina",251
"0935","Las Colonias","San Carlos Centro","Mujeres","de 70 a 74 años","Otros",3
"0935","Las Colonias","San Carlos Centro","Mujeres","de 75 a 79 años","Argentina",181
"0935","Las Colonias","San Carlos Centro","Mujeres","de 75 a 79 años","Otros",1
"0935","Las Colonias","San Carlos Centro","Mujeres","de 80 y más años","Argentina",275
"0935","Las Colonias","San Carlos Centro","Mujeres","de 80 y más años","Otros",4
"0930","Las Colonias","San Carlos Norte","Varones","de 00 a 04 años","Argentina",41
"0930","Las Colonias","San Carlos Norte","Varones","de 05 a 09 años","Argentina",50
"0930","Las Colonias","San Carlos Norte","Varones","de 10 a 14 años","Argentina",52
"0930","Las Colonias","San Carlos Norte","Varones","de 15 a 19 años","Argentina",56
"0930","Las Colonias","San Carlos Norte","Varones","de 20 a 24 años","Argentina",40
"0930","Las Colonias","San Carlos Norte","Varones","de 25 a 29 años","Argentina",39
"0930","Las Colonias","San Carlos Norte","Varones","de 30 a 34 años","Argentina",34
"0930","Las Colonias","San Carlos Norte","Varones","de 35 a 39 años","Argentina",33
"0930","Las Colonias","San Carlos Norte","Varones","de 40 a 44 años","Argentina",33
"0930","Las Colonias","San Carlos Norte","Varones","de 45 a 49 años","Argentina",38
"0930","Las Colonias","San Carlos Norte","Varones","de 50 a 54 años","Argentina",28
"0930","Las Colonias","San Carlos Norte","Varones","de 55 a 59 años","Argentina",26
"0930","Las Colonias","San Carlos Norte","Varones","de 60 a 64 años","Argentina",21
"0930","Las Colonias","San Carlos Norte","Varones","de 65 a 69 años","Argentina",10
"0930","Las Colonias","San Carlos Norte","Varones","de 70 a 74 años","Argentina",10
"0930","Las Colonias","San Carlos Norte","Varones","de 75 a 79 años","Argentina",13
"0930","Las Colonias","San Carlos Norte","Varones","de 80 y más años","Argentina",11
"0930","Las Colonias","San Carlos Norte","Mujeres","de 00 a 04 años","Argentina",38
"0930","Las Colonias","San Carlos Norte","Mujeres","de 05 a 09 años","Argentina",47
"0930","Las Colonias","San Carlos Norte","Mujeres","de 10 a 14 años","Argentina",53
"0930","Las Colonias","San Carlos Norte","Mujeres","de 15 a 19 años","Argentina",41
"0930","Las Colonias","San Carlos Norte","Mujeres","de 20 a 24 años","Argentina",43
"0930","Las Colonias","San Carlos Norte","Mujeres","de 25 a 29 años","Argentina",35
"0930","Las Colonias","San Carlos Norte","Mujeres","de 30 a 34 años","Argentina",41
"0930","Las Colonias","San Carlos Norte","Mujeres","de 35 a 39 años","Argentina",31
"0930","Las Colonias","San Carlos Norte","Mujeres","de 40 a 44 años","Argentina",36
"0930","Las Colonias","San Carlos Norte","Mujeres","de 45 a 49 años","Argentina",32
"0930","Las Colonias","San Carlos Norte","Mujeres","de 50 a 54 años","Argentina",20
"0930","Las Colonias","San Carlos Norte","Mujeres","de 50 a 54 años","Otros",1
"0930","Las Colonias","San Carlos Norte","Mujeres","de 55 a 59 años","Argentina",22
"0930","Las Colonias","San Carlos Norte","Mujeres","de 60 a 64 años","Argentina",21
"0930","Las Colonias","San Carlos Norte","Mujeres","de 65 a 69 años","Argentina",12
"0930","Las Colonias","San Carlos Norte","Mujeres","de 70 a 74 años","Argentina",18
"0930","Las Colonias","San Carlos Norte","Mujeres","de 75 a 79 años","Argentina",9
"0930","Las Colonias","San Carlos Norte","Mujeres","de 80 y más años","Argentina",26
"0937","Las Colonias","San Carlos Sud","Varones","de 00 a 04 años","Argentina",71
"0937","Las Colonias","San Carlos Sud","Varones","de 05 a 09 años","Argentina",93
"0937","Las Colonias","San Carlos Sud","Varones","de 10 a 14 años","Argentina",91
"0937","Las Colonias","San Carlos Sud","Varones","de 15 a 19 años","Argentina",84
"0937","Las Colonias","San Carlos Sud","Varones","de 20 a 24 años","Argentina",64
"0937","Las Colonias","San Carlos Sud","Varones","de 25 a 29 años","Argentina",76
"0937","Las Colonias","San Carlos Sud","Varones","de 30 a 34 años","Argentina",87
"0937","Las Colonias","San Carlos Sud","Varones","de 30 a 34 años","Otros",1
"0937","Las Colonias","San Carlos Sud","Varones","de 35 a 39 años","Argentina",80
"0937","Las Colonias","San Carlos Sud","Varones","de 35 a 39 años","Otros",1
"0937","Las Colonias","San Carlos Sud","Varones","de 40 a 44 años","Argentina",64
"0937","Las Colonias","San Carlos Sud","Varones","de 45 a 49 años","Argentina",50
"0937","Las Colonias","San Carlos Sud","Varones","de 50 a 54 años","Argentina",49
"0937","Las Colonias","San Carlos Sud","Varones","de 55 a 59 años","Argentina",56
"0937","Las Colonias","San Carlos Sud","Varones","de 60 a 64 años","Argentina",50
"0937","Las Colonias","San Carlos Sud","Varones","de 65 a 69 años","Argentina",45
"0937","Las Colonias","San Carlos Sud","Varones","de 70 a 74 años","Argentina",27
"0937","Las Colonias","San Carlos Sud","Varones","de 70 a 74 años","Otros",2
"0937","Las Colonias","San Carlos Sud","Varones","de 75 a 79 años","Argentina",23
"0937","Las Colonias","San Carlos Sud","Varones","de 80 y más años","Argentina",21
"0937","Las Colonias","San Carlos Sud","Varones","de 80 y más años","Otros",2
"0937","Las Colonias","San Carlos Sud","Mujeres","de 00 a 04 años","Argentina",71
"0937","Las Colonias","San Carlos Sud","Mujeres","de 05 a 09 años","Argentina",85
"0937","Las Colonias","San Carlos Sud","Mujeres","de 10 a 14 años","Argentina",70
"0937","Las Colonias","San Carlos Sud","Mujeres","de 15 a 19 años","Argentina",76
"0937","Las Colonias","San Carlos Sud","Mujeres","de 20 a 24 años","Argentina",69
"0937","Las Colonias","San Carlos Sud","Mujeres","de 25 a 29 años","Argentina",81
"0937","Las Colonias","San Carlos Sud","Mujeres","de 30 a 34 años","Argentina",104
"0937","Las Colonias","San Carlos Sud","Mujeres","de 35 a 39 años","Argentina",56
"0937","Las Colonias","San Carlos Sud","Mujeres","de 40 a 44 años","Argentina",61
"0937","Las Colonias","San Carlos Sud","Mujeres","de 45 a 49 años","Argentina",56
"0937","Las Colonias","San Carlos Sud","Mujeres","de 50 a 54 años","Argentina",52
"0937","Las Colonias","San Carlos Sud","Mujeres","de 55 a 59 años","Argentina",70
"0937","Las Colonias","San Carlos Sud","Mujeres","de 60 a 64 años","Argentina",49
"0937","Las Colonias","San Carlos Sud","Mujeres","de 65 a 69 años","Argentina",46
"0937","Las Colonias","San Carlos Sud","Mujeres","de 70 a 74 años","Argentina",31
"0937","Las Colonias","San Carlos Sud","Mujeres","de 75 a 79 años","Argentina",25
"0937","Las Colonias","San Carlos Sud","Mujeres","de 75 a 79 años","Otros",1
"0937","Las Colonias","San Carlos Sud","Mujeres","de 80 y más años","Argentina",59
"0937","Las Colonias","San Carlos Sud","Mujeres","de 80 y más años","Otros",3
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 00 a 04 años","Argentina",42
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 05 a 09 años","Argentina",50
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 10 a 14 años","Argentina",30
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 15 a 19 años","Argentina",32
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 20 a 24 años","Argentina",37
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 25 a 29 años","Argentina",37
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 30 a 34 años","Argentina",44
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 30 a 34 años","Otros",1
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 35 a 39 años","Argentina",27
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 40 a 44 años","Argentina",23
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 45 a 49 años","Argentina",28
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 45 a 49 años","Otros",1
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 50 a 54 años","Argentina",31
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 55 a 59 años","Argentina",26
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 55 a 59 años","Otros",1
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 60 a 64 años","Argentina",20
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 65 a 69 años","Argentina",17
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 70 a 74 años","Argentina",8
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 75 a 79 años","Argentina",9
"0931","Las Colonias","San Jerónimo del Sauce","Varones","de 80 y más años","Argentina",7
"0931","Las Colonias","San Jerónimo del Sauce","Mujeres","de 00 a 04 años","Argentina",33
"0931","Las Colonias","San Jerónimo del Sauce","Mujeres","de 05 a 09 años","Argentina",41
"0931","Las Colonias","San Jerónimo del Sauce","Mujeres","de 05 a 09 años","Otros",1
